tokenized,sentiment,sentiment_nb,sentiment_svm,sentiment_vader,sentiment_textblob
"['phone', 'come', 'immaculate', 'condition', 'outside', 'refurbish', 'iphone', 'would', 'randomly', 'drop', 'battery', 'life', 'hour', 'use', 'hard', 'reset', 'return', 'keep', 'turn', 'can', 'not', 'recommend', 'buy', 'phone']",negative,negative,negative,negative,negative
"['ordered', 'pro', 'max', 'directcertified', 'excite', 'phone', 'recieved', 'upset', 'see', 'deep', 'scratch', 'front', 'screen', 'phone', 'work', 'good', 'everything', 'else', 'good', 'customer', 'service', 'nice', 'helpful', 'expect', 'see', 'scratch', 'phone', 'value', 'ok', 'condition', '‘', 'excellent', 'condition', '’', 'like', 'want', 'pay', 'money', 'forbuyer', 'beware']",neutral,neutral,neutral,positive,positive
"['great', 'value', 'excellent', 'condition']",positive,positive,positive,positive,positive
"['compare', 'galaxy', 'z', 'fold', 'five', 'cell', 'signal', 'live', 'basement', 'apartment', 'fold', 'five', 'pick', 'four', 'bar', 'iphone', 'pro', 'max', 'pick', 'one', 'bar', 'see', 'winner', 'come', 'cell', 'signal', 'first', 'iphone', 'since', 'iphone', 'know', 'gravitate', 'back', 'apple', 'cell', 'phone', 'make', 'best', 'say', 'apple', 'clearly', 'leading', 'innovator', 'really', 'need', 'step', 'game', 'way', 'get', 'full', 'year', 'warranty', 'vendor', 'mine', 'expire', 'november']",positive,positive,positive,positive,positive
"['far', 'good', 'enjoy', 'phone', 'beautiful', 'phone', 'like', 'size', 'quite', 'big', 'hope', 'serve', 'good']",positive,positive,positive,positive,positive
['buy'],negative,positive,negative,neutral,neutral
"['dual', 'sim', 'feature', 'phone', 'allows', 'use', 'two', 'g', 'sim', 'card', 'without', 'carry', 'extra', 'phone']",positive,positive,positive,neutral,neutral
"['super', 'lucky', 'high', 'fashion', 'justice', 'phone', 'even', 'send', 'text', 'message', 'use', 'internet']",neutral,neutral,neutral,positive,positive
"['inch', 'hd', 'screen', 'phone', 'delivers', 'vibrant', 'color', 'strong', 'contrast', 'immersive', 'view', 'experience']",positive,positive,positive,positive,positive
"['android', 'operate', 'system', 'phone', 'easy', 'use', 'navigate']",positive,positive,positive,positive,positive
"['mah', 'battery', 'phone', 'last', 'longer', 'expect', 'perfect', 'ally', 'use']",positive,positive,positive,positive,positive
"['mpp', 'camera', 'phone', 'take', 'stun', 'detailed', 'photo', 'every', 'time']",positive,positive,positive,positive,positive
"['like', 'phone', 'pro', 'max', 'unless', 'model', 'work', 'fine', 'try', 'find', 'case']",positive,positive,positive,positive,positive
"['far', 'issue']",positive,positive,positive,negative,positive
"['ego', 'muy', 'bien', 'rapid', 'por', 'el', 'premio', 'exelente']",positive,positive,positive,neutral,neutral
"['great', 'phone', 'issue', 'look', 'work', 'like', 'new', 'highly', 'recommend']",positive,positive,positive,positive,positive
"['cell', 'phone', 'reliable', 'product', 'high', 'definition', 'screen', 'quick', 'response', 'great', 'sound']",positive,positive,positive,positive,positive
"['shortcut', 'key', 'camera', 'phone']",positive,positive,positive,neutral,neutral
"['use', 'shortcut', 'take', 'picture', 'shortcut', 'take', 'picture']",positive,positive,positive,neutral,neutral
"['core', 'processor', 'phone', 'ensures', 'fast', 'smooth', 'performance', 'lagging']",positive,positive,positive,neutral,positive
"['phone', 'still', 'perfect', 'operate', 'condition']",positive,positive,positive,positive,positive
"['phone', 'come', 'variety', 'accessory', 'offer', 'excellent', 'value', 'price']",positive,positive,positive,positive,positive
"['camera', 'quality', 'outstanding', 'battery', 'life', 'impressive']",positive,positive,positive,positive,positive
"['late', 'great', 'cell', 'phone', 'deal', 'say', 'happy', 'purchase']",positive,positive,positive,positive,positive
"['magnesium', 'aluminum', 'body', 'phone', 'feel', 'premium', 'durable', 'comfortable', 'hold', 'look', 'great']",positive,positive,positive,positive,positive
"['worry', 'used', 'phone', 'can', '’', 't', 'afford', 'brand', 'new', 'one', 'liked', 'review', 'take', 'chance', 'puretalk', 'walk', 'process', 'old', 'iphone', 'next', 'iphone', 'buy', 'problem', 'love']",positive,positive,positive,positive,positive
"['está', 'en', 'perfect', 'condition']",positive,positive,positive,positive,neutral
"['iphone', 'get', 'perfect', 'condition', 'even', 'battery', 'life', 'glad', 'get', 'refurbish', 'phone', 'amazon']",positive,positive,positive,positive,positive
"['overall', 'good', 'purchase', 'fast', 'ship', 'phone', 'almost', 'great', 'get', 'yr', 'old', 'first', 'phone', 'type', 'return', 'anything', 'deal', 'one', 'issue', 'front', 'camera', 'broken', 'stay', 'pink', 'suck', 'main', 'use', 'send', 'back', 'wait', 'another', 'anyway', 'bad', 'refurbish', 'buy', 'else', 'great']",neutral,neutral,neutral,positive,positive
"['product', 'defectuoso']",negative,negative,negative,neutral,neutral
"['screen', 'sink', 'middle', 'can', 'not', 'put', 'screen', 'protector', 'correctly']",negative,negative,negative,neutral,neutral
"['sure', 'face', 'protective', 'screen', 'please', 'advise', 'happy', 'everything', 'phone']",positive,positive,positive,positive,positive
"['phone', 'come', 'excellent', 'condition', 'describe', 'fiancé', 'couldn', '’', 't', 'happier', 'phone', 'work', 'well', 'screen', 'body', 'flawless', 'great', 'battery', 'health', 'need', 'new', 'phone']",positive,positive,positive,positive,positive
"['hardly', 'believe', 'phone', 'refurbish', 'seem', 'brand', 'new', 'buy', 'refurbish', 'electronics', 'usually', 'hang', 'phone', 'quit', 'work', 'buy', 'new', 'one', 'wireless', 'provider', 'time', 'want', 'unlocked', 'phone', 'look', 'new', 'function', 'perfectly', 'reasonably', 'price', 'unlocked', 'phone', 'allow', 'change', 'wireless', 'provider', 'set', 'sim', 'card', 'bit', 'complicated', 'think', 'easy', 'think', 'something', 'work', 'first', 'maybe', 'depend', 'wireless', 'provider', 'though', 'techsavvy', 'daughter', 'help', 'setup', 'work', 'great']",positive,positive,positive,positive,positive
"['really', 'really', 'satisfied', 'purchase', 'destroy', 'iphone', 'didn', '’', 't', 'want', 'spend', 'money', 'new', 'one', 'look', 'best', 'quality', 'price', 'could', 'find', 'take', 'best', 'buy', 'verify', 'apple', 'part', 'kind', 'condensation', 'something', 'inside', 'camera', 'lens', 'doesn', '’', 't', 'seem', 'interfere', 'photo', 'use', 'guys', 'future']",positive,positive,positive,positive,positive
"['good', 'phone', 'work', 'great', 'scratch', 'battery', 'good', 'look', 'like', 'new', 'thank']",positive,positive,positive,positive,positive
"['iphone', 'work', 'great', 'however', 'picture', 'take', 'far', 'come', 'blurry']",neutral,positive,neutral,positive,positive
"['arrive', 'many', 'scratch', 'screen', 'stuff', 'around', 'corner', 'description', 'product', 'say', 'excellent', 'condition', 'nothing', 'real', 'condition']",negative,negative,negative,positive,positive
"['phone', 'good', 'condition', 'battery', 'last', 'long', 'battery', 'last', 'hour']",negative,positive,negative,positive,positive
"['excellent', 'condition', 'estéticas', 'de', 'bacteria', 'como', 'nuevo']",positive,positive,positive,neutral,neutral
"['receive', 'today', 'might', 'early', 'physical', 'condition', 'phone', 'great', 'two', 'minor', 'scratch', 'also', 'check', 'phone', 'it', '’', 's', 'real', 'apple', 'phone', 'use', 'two', 'year', 'great', 'condition', 'super', 'happy', 'thanks', 'seller']",positive,positive,positive,positive,positive
"['phone', 'restart', 'every', 'minutesnever', 'buying', 'vendor']",negative,negative,negative,neutral,negative
"['screen', 'quality', 'good', 'sound', 'quality', 'great', 'value', 'money', 'ease', 'use']",positive,positive,positive,positive,positive
"['far', 'good', 'take', 'phone', 'carrier', 'yet', 'get', 'number', 'switch', 'super', 'nice', 'phone', 'price', 'cant', 'beat', 'save', 'alot', 'money', 'buy', 'purchase', 'amazon', 'bashing', 'trading', 'would', 'recommend', 'anyone', 'thank', 'much']",positive,positive,positive,positive,positive
"['happy', 'phone', 'arrive', 'activate', 'problem', 'find', 'phone', 'steal', 'day', 'later', 'phone', 'deactivate', 'call', 'att', 'figure', 'phone', 'wasn', '’', 't', 'work', 'thankful', 'att', 'nice', 'enough', 'upgrade', 'new', 'iphone', 'cost', 'i', '’', 'm', 'still', 'upset', 'get', 'sell', 'steal', 'device', 'i', '’', 'm', 'sure', 'whoever', 'steal', 'upset', 'i', '’', 'm', 'sorry', 'whoever', 'never']",negative,negative,negative,negative,positive
"['phone', 'come', 'day', 'warranty', 'start', 'act', 'day', 'apple', 'confirm', 'hardware', 'issue', 'genius', 'bar', 'contact', 'seller', 'say', 'nothing', 'could', 'buy', 'seller']",negative,negative,negative,neutral,positive
"['love', 'phone', 'mine', 'come', 'charger', 'cord', 'it', '’', 's', 'work', 'well', 'far', 'i', '’', 've', 'week', 'it', '’', 's', 'durable', 'great', 'price', 'good', 'condition', 'price', 'pay', 'gigs', 'one', 'little', 'scratch', 'top', 'camera', 'case', 'can', '’', 't', 'even', 'tell', 'happy', 'purchase', 'recommend']",positive,positive,positive,positive,positive
"['issue', 'dent', 'scratch', 'nothing', 'clean', 'crop', 'complaint', 'come', 'time', 'exact', 'order', 'color', 'everything', 'battery', 'health', 'great']",positive,positive,positive,positive,positive
"['one', 'ever', 'experience', 'phone', 'lock', 'so', 'purchase', 'phone', 'november', 'fine']",negative,negative,negative,positive,positive
"['far', 'good', 'complaint', 'phone', 'work', 'properly', 'arrive', 'quick', 'well', 'excellent', 'condition']",positive,positive,positive,positive,positive
"['price', 'quality', 'great', 'phone', 'size', 'perfect', 'screen', 'work', 'great', 'charge', 'fine', 'good', 'color', 'brightness', 'would', 'get', 'refurbish', 'phone', 'amazon']",positive,positive,positive,positive,positive
"['take', 'little', 'bit', 'get', 'happy', 'purchase', 'scratch', 'crack', 'downside', 'battery', 'price', 'think', 'that', '’', 's', 'worth', 'nothing', 'wrong', 'aside', 'make', 'purchase']",positive,positive,positive,positive,neutral
"['condition', 'expect', 'overall', 'nice']",positive,positive,positive,positive,positive
"['second', 'iphone', 'bout', 'seller', 'satisfy', 'first', 'one', 'second', 'one', 'absolutely', 'disappointing', 'list', 'excellent', 'condition', 'far', 'excellent', 'dirty', 'noticeable', 'scratch', 'screen', 'even', 'dirt', 'around', 'camera', 'back', 'pay', 'excellent', 'get', 'far', 'less', 'quality', 'phone', 'also', 'battery', 'health', 'waste', 'money']",negative,positive,negative,positive,positive
['excellent'],positive,positive,positive,neutral,neutral
['perfect'],positive,positive,positive,positive,positive
"['unlocked', 'pick', 'wrong', 'company']",positive,positive,positive,negative,negative
"['take', 'chance', 'purchasing', 'refurbish', 'phone', 'replace', 'old', 'one', 'truth', 'far', 'disappointed', 'phone', 'come', 'well', 'package', 'wrap', 'state', 'excellent', 'condition', 'visible', 'scratch', 'anything', 'like', 'brand', 'new', 'wow', 'update', 'review', 'use', 'please']",positive,positive,positive,positive,positive
"['buy', 'excellent', 'condition', 'get', 'plenty', 'scratch', 'screen', 'body', 'also', 'deny']",negative,positive,negative,positive,positive
"['get', 'mine', 'fast', 'open', 'today', 'love', 'device', 'fault', 'far', 'clean', 'scratch']",positive,positive,positive,positive,positive
"['perfect', 'condition']",positive,positive,positive,positive,positive
"['hi', 'phone', 'deliver', 'non', 'genuine', 'screen', 'able', 'run', 'battery', 'performance', 'also', 'sim', 'slot', 'specify', 'clearly', 'seem', 'like', 'seller', 'cunning', 'amazon', 'well', 'customer', 'seller', 'like', 'ban']",negative,negative,negative,positive,positive
"['phone', 'lock', 'could', 'use']",negative,negative,negative,neutral,neutral
"['arrive', 'perfect', 'condition']",positive,positive,positive,positive,positive
"['phone', 'great', 'condition', 'exception', 'clean', 'around', 'charge', 'port', 'speaker', 'silent', 'switch', 'camera', 'i', '’', 'm', 'pay', 'return', 'phone', 'thoroughly', 'clean']",neutral,neutral,neutral,positive,positive
"['far', 'good', 'hesitant', 'purchase', 'phone', 'look', 'brand', 'new', 'dirt', 'build', 'around', 'camera', 'previous', 'case', 'great', 'thank']",positive,positive,positive,positive,positive
"['phone', 'come', 'unlocked', 'jamaicabattery', 'percent', 'daughter', 'absolutely', 'love', 'minor', 'visible', 'scratch', 'bk', 'u', 'get', 'u', 'pay', 'forfunctions', 'well']",positive,positive,positive,positive,positive
"['este', 'artículo', 'serve', 'ello', 'absolute', 'mejor', 'lo', 'compare', 'nuevo', 'claramente', 'see', 'que', 'lo', 'abrieron', 'para', 'repair', 'muy', 'defectuoso']",negative,negative,negative,negative,neutral
"['“', 'excellent', 'condition', '”', 'buy', 'two', 'month', 'later', 'phone', 'start', 'randomly', 'shut', 'battery', 'non', 'original', 'awful', 'quality', 'heat', 'fast', 'unless', 'it', '’', 's', 'low', 'power', 'brightness', 'way', 'even', 'hurt', 'hold', 'it', '’', 's', 'hot', 'battery', 'set', 'percent', 'standard', 'run', 'diagnostics', 'say', 'it', '’', 's', 'capacity', 'seller', 'change', 'lied']",negative,negative,negative,negative,neutral
"['medium', 'could', 'load', 'wasn', '’', 't', 'son', 'need', 'phone', 'due', 'emergency', 'would', '’', 've', 'return', 'unfortunately', 'leave', 'town', 'phone', 'stick', 'bottom', 'phone', 'crack', 'i', '’', 'm', 'sure', 'win', '’', 't', 'long', 'crack', 'get', 'big', 'suppose', 'excellent', 'condition', 'upload', 'photo', 'video', 'buyer', 'beware']",negative,negative,negative,negative,positive
"['wow', 'amaze', 'quality', 'body', 'look', 'flawless', 'system', 'run', 'beautifully', 'thing', 'battery', 'die', 'really', 'quickly', 'phone', 'overall', 'amazing']",positive,positive,positive,positive,positive
"['vivo', 'en', 'excellent', 'estado', 'mi', 'nova', 'estate', 'preocupada', 'torque', 'fué', 'su', 'primer', 'camera', 'de', 'cellular', 'por', 'internet', 'pero', 'queó', 'felix']",positive,positive,positive,positive,neutral
"['screen', 'glass', 'convex', 'visible', 'able', 'stick', 'temper', 'glass', 'try', 'twice', 'screen', 'fails', 'respond', 'close', 'edge']",neutral,neutral,neutral,negative,neutral
"['recommend', 'buy', 'phone', 'buy', 'carrier', 'go', 'use', 'like', 'mobile', 'sprint', 'lock', 'get', 'locked', 'cricket', 'far', 'it', '’', 's', 'pretty', 'good', 'super', 'easy', 'set', 'great', 'price', 'semi', 'problem', 'max', 'battery', 'capacity', 'eh', 'price', 'can', '’', 't', 'complain']",positive,positive,positive,positive,positive
"['phone', 'come', 'quick', 'good', 'condition', 'u', 'phone', 'service', 'require', 'sim', 'phone', 'sim', 'slot', 'tray', 'need', 'return']",neutral,positive,neutral,positive,positive
"['excellent', 'come', 'battery', 'life', 'pretty', 'blue', 'color', 'set', 'less', 'minute', 'total', 'along', 'sim', 'account', 'transfer']",positive,positive,positive,positive,positive
"['awful', 'buy', 'unlocked', 'version', 'lock', 'spent', 'entire', 'paycheck', 'entire', 'afternoon', 'fix', 'issue', 'everyone', 'tell', 'either', 'scam', 'sim', 'card', 'lock', 'never', 'people']",negative,negative,negative,negative,negative
['want'],positive,positive,positive,neutral,neutral
"['say', 'excellent', 'condition', 'dent', 'top', 'corner', 'also', 'buy', 'day', 'later', 'drop', 'buck', 'joke']",negative,negative,negative,positive,positive
"['didn', '’', 't', 'want', 'spend', 'brand', 'phone', 'old', 'mother', 'think', 'refurbish', 'iphone', 'would', 'smart', 'budgetfriendly', 'choice', 'especially', 'since', 'would', 'first', 'iphone', 'go', 'wireless', 'carrier', 'add', 'plan', 'right', 'bat', 'phone', 'set', 'different', 'language', 'take', 'two', 'employee', 'minute', 'switch', 'english', 'proceed', 'transfer', 'phone', 'number', 'basic', 'setup', 'phone', 'get', 'home', 'create', 'apple', 'id', 'try', 'add', 'email…then', 'saw', 'red', 'notification', 'setting', 'say', '“', 'unknown', 'part', '”', 'tapping', 'reveal', 'message', 'state', '“', 'unable', 'verify', 'display', 'genuine', 'apple', 'part', '”', 'serious', 'spending', 'entire', 'sunday', 'set', 'everything', 'i', '’', 'm', 'go', 'undo', 'return', 'phone', 'i', '’', 'm', 'furious', 'beyond', 'furious', 'mom', 'doesn', '’', 't', 'understand', 'phone', 'plan', 'dad', 'handle', 'pass', 'away', 'recently', 'add', 'plan', 'help', 'make', 'sure', 'reliable', 'way', 'communicate', 'since', 'move', 'texas', 'she', '’', 's', 'back', 'california', 'set', 'phone', 'theweek', 'visit', 'set', 'fly', 'home', 'tomorrow', 'phone', 'already', 'tie', 'mine', 'husband', 'plan', 'plan', 'father', 'cancel', 'anyone', 'ever', 'deal', 'change', 'phone', 'plan', 'know', 'main', 'account', 'holder', 'person', 'everything', 'mean', 'need', 'send', 'mother', 'home', 'without', 'phone', 'get', 'new', 'phone', 'drag', 'husband', 'store', 'connect', 'new', 'phone', 'i', '’', 'll', 'reset', 'new', 'phone', 'mail', 'texas', 'california', 'way', 'contact', 'her…', 'phone', 'contact', 'anyonethe', 'fact', 'phone', 'repair', 'use', 'nongenuine', 'apple', 'part', 'completely', 'derail', 'everything', 'wasn', '’', 't', 'accident—it', 'deliberate', 'seller', 'knowingly', 'pass', 'product', 'unauthorized', 'repair', 'legitimate', 'iphone', 'charge', 'accordingly', 'that', '’', 's', 'misleading—it', '’', 's', 'fraud', 'simple', 'refund', 'isn', '’', 't', 'enough', 'seller', 'remove', 'amazon', 'prime', 'amazon', 'need', 'well', 'job', 'vet', 'prime', 'seller', 'i', '’', 've', 'always', 'trust', 'amazon', 'ensure', 'prime', 'vendor', 'reputable', 'clearly', 'trust', 'misplace', 'lesson', 'learn']",negative,negative,negative,positive,positive
