review,tokenized,rating_cleaned,sentiment
"The media could not be loaded.
                



Currently trying to reach the seller to no avail.Obviously, I know this is a refurbished phone so I don’t by any means expect perfect. BUT my phone screen was very obviously replaced with probably something cheap. It feels cheap, the camera quality is affected by it AND the biggest issue the screen is bowed!!! I kept trying to put a screen protector on and around the edges would not go down no matter how much I pushed it down and held it down. It would bubble right back up immediately. I tried FIVE separate screen protectors!!! Absolutely unacceptable I HAVE to have a screen protector. No if ands or buts about it.So my next step if they still don’t respond is to return and get my money back and order elsewhere.Such a shame.","['medium', 'could', 'load', 'currently', 'try', 'reach', 'seller', 'availobviously', 'know', 'refurbish', 'phone', 'don', '’', 't', 'mean', 'expect', 'perfect', 'phone', 'screen', 'obviously', 'replace', 'probably', 'something', 'cheap', 'feel', 'cheap', 'camera', 'quality', 'affect', 'big', 'issue', 'screen', 'bow', 'kept', 'try', 'put', 'screen', 'protector', 'around', 'edge', 'would', 'go', 'matter', 'much', 'push', 'held', 'would', 'bubble', 'right', 'back', 'immediately', 'tried', 'five', 'separate', 'screen', 'protector', 'absolutely', 'unacceptable', 'screen', 'protector', 'next', 'step', 'still', 'don', '’', 't', 'respond', 'return', 'get', 'money', 'back', 'order', 'elsewheresuch', 'shame']",1,negative
"Phone came in perfect condition, no scratches. Battery life is at 89% which is still great. I love my purchase and so does my son.","['phone', 'come', 'perfect', 'condition', 'scratch', 'battery', 'life', 'still', 'great', 'love', 'purchase', 'son']",5,positive
Like new condition,"['like', 'new', 'condition']",4,positive
"Hace un falso anuncio porque el celular que me llegó tiene restricción en la SIM, bloqueado por operador, me siento engañado porque el anuncio dice desbloqueado, y el celular lo envie a Colombia","['hace', 'un', 'also', 'anuncia', 'torque', 'el', 'cellular', 'que', 'legó', 'tiene', 'restrictón', 'en', 'la', 'sim', 'bloqueado', 'por', 'operator', 'engñado', 'torque', 'el', 'anuncia', 'dice', 'desbloqueado', 'el', 'cellular', 'lo', 'movie', 'colombia']",1,negative
"Mi hija está muy contenta, el telefono funciona muy bien 😘","['mi', 'ija', 'está', 'muy', 'content', 'el', 'telefono', 'function', 'muy', 'bien']",5,positive
We were never able to even use the phone because it wasn’t able to get through the setting up process. The screen flashed on and off and we weren’t able to select anything on the screen to move forward. Returned it and am waiting on a refund now.,"['never', 'able', 'even', 'use', 'phone', 'wasn', '’', 't', 'able', 'get', 'set', 'process', 'screen', 'clash', 'weren', '’', 't', 'able', 'select', 'anything', 'screen', 'move', 'forward', 'return', 'wait', 'refund']",1,negative
Charger was not included. Warranty information was not provided. Did not come in original box. Repeated inquiries did not provide a resolution. The item has some kind of marking on all 4 corners. The phone could be part of a hijacked shipment. Complaint filed,"['charger', 'include', 'warranty', 'information', 'provide', 'come', 'original', 'box', 'repeat', 'inquiry', 'provide', 'resolution', 'item', 'kind', 'mark', 'corner', 'phone', 'could', 'part', 'hijack', 'shipment', 'complaint', 'file']",1,negative
"phone looks brand new, not even a scratch on it,  I couldn't be happier with this purchase. highly recommend","['phone', 'look', 'brand', 'new', 'even', 'scratch', 'could', 'happier', 'purchase', 'highly', 'recommend']",5,positive
"Super happy with this iPhone 14! The battery was at 100% capacity, and it was in great shape for the price!","['super', 'happy', 'iphone', 'battery', 'capacity', 'great', 'shape', 'price']",5,positive
This was listed as being Unlocked.This iPhone was not Unlocked (Esim was locked)Now what can I do to get the Sim Unlocked?Any Help would be greatly appreciated,"['list', 'unlockedthis', 'iphone', 'unlock', 'sim', 'lockednow', 'get', 'sim', 'unlockedany', 'help', 'would', 'greatly', 'appreciate']",1,negative
El estado de bateria es muy bien,"['el', 'estado', 'de', 'bacteria', 'e', 'muy', 'bien']",5,positive
"Shipping was super quick and the phone is good!  It has a battery health of 85%, so that was nice. I ordered excellent condition, but there is a pretty deep (smaller) scratch in the middle of the screen. It also wasn’t cleaned very well, or at all. But you do get what you pay for when you buy refurbished! Overall, I’m satisfied with my purchase, and would buy from the seller again.","['ship', 'super', 'quick', 'phone', 'good', 'battery', 'health', 'nice', 'order', 'excellent', 'condition', 'pretty', 'deep', 'small', 'scratch', 'middle', 'screen', 'also', 'wasn', '’', 't', 'clean', 'well', 'get', 'pay', 'buy', 'refurbish', 'overall', 'i', '’', 'm', 'satisfied', 'purchase', 'would', 'buy', 'seller']",4,positive
I buy this red iphone 488 dollar. this phone is everything is duplicate. this phone is so bad.,"['buy', 'red', 'iphone', 'dollar', 'phone', 'everything', 'duplicate', 'phone', 'bad']",1,negative
Screen must have been replaced. Does not work with tempered glass protectors or any full shell type of case. Unfortunate.,"['screen', 'must', 'replace', 'work', 'tempered', 'glass', 'protector', 'full', 'shell', 'type', 'case', 'unfortunate']",1,negative
I give this Seller and product a 10/10 I’ve held off on writing this review to give the phone some time but it has now been 3 months and I have NO ISSUES I bought a used iPhone 14 and there was not even a scratch on the device or screen.,"['give', 'seller', 'product', 'i', '’', 've', 'hold', 'write', 'review', 'give', 'phone', 'time', 'month', 'issue', 'buy', 'use', 'iphone', 'even', 'scratch', 'device', 'screen']",5,positive
This device was in default and in collections. So T-Mobile is the only carrier who can use it.  It’s locked.,"['device', 'default', 'collection', 'mobile', 'carrier', 'use', 'it', '’', 's', 'lock']",1,negative
The iPhone 14 came in excellent conditions battery health was at 88% which I consider pretty good for a phone that came out in 2022 and it was fully unlocked as advertised.,"['iphone', 'come', 'excellent', 'condition', 'battery', 'health', 'consider', 'pretty', 'good', 'phone', 'come', 'fully', 'unlocked', 'advertise']",5,positive
"This phone came in pristine condition sold by Bayshine trading. Came out a much lower price compared to other renewed/refurbished sellers and still arrived in amazing condition, even arriving at 100% battery health. I have no complaints whatsoever, I will definitely be looking out for these guys again!","['phone', 'come', 'pristine', 'condition', 'sell', 'bash', 'trading', 'come', 'much', 'low', 'price', 'compare', 'renewedrefurbished', 'seller', 'still', 'arrive', 'amazing', 'condition', 'even', 'arrive', 'battery', 'health', 'complaint', 'whatsoever', 'definitely', 'look', 'guy']",5,positive
I'm happy the received iPhone 14 is beautiful I like,"['happy', 'receive', 'iphone', 'beautiful', 'like']",5,positive
DISSAPOINTING!!!!Had to return the phone after two months because the phone was reported lost and the original network provider placed a lock on the phone and I wasn’t able to make or receive calls.,"['dissapointinghad', 'return', 'phone', 'two', 'month', 'phone', 'report', 'lose', 'original', 'network', 'provider', 'place', 'lock', 'phone', 'wasn', '’', 't', 'able', 'make', 'receive', 'call']",1,negative
"I’m very impressed with the reliability of this phone, second purchase from this seller and both have been great experiences.","['i', '’', 'm', 'impressed', 'reliability', 'phone', 'second', 'purchase', 'seller', 'great', 'experience']",5,positive
Excelente el estado del telefono,"['excellent', 'el', 'estado', 'del', 'telefono']",5,positive
"Needed to replace my old I phone but didn’t want to spend the money required for a new one. This one was easy to purchase, came quickly and was fairly easy to set up.  Make sure you have a current backup for your phone before you transfer.  Has a few minor dings but nothing crazy.  A little bummed that the battery life was in the 80s, I was hopeful it would be higher but still and improvement from my old phone.","['need', 'replace', 'old', 'phone', 'didn', '’', 't', 'want', 'spend', 'money', 'require', 'new', 'one', 'one', 'easy', 'purchase', 'come', 'quickly', 'fairly', 'easy', 'set', 'make', 'sure', 'current', 'backup', 'phone', 'transfer', 'minor', 'wing', 'nothing', 'crazy', 'little', 'summed', 'battery', 'life', 'hopeful', 'would', 'higher', 'still', 'improvement', 'old', 'phone']",4,positive
100% battery life iphone 14,"['battery', 'life', 'iphone']",5,positive
No it looked small as compared to the pictureI returned it and am waiting for my cash back .,"['look', 'small', 'compare', 'picture', 'return', 'wait', 'cash', 'back']",1,negative
"I though phone will have either low battery health , or scratched screen or any fault. I didn’t find any fault .","['though', 'phone', 'either', 'low', 'battery', 'health', 'scratch', 'screen', 'fault', 'didn', '’', 't', 'find', 'fault']",5,positive
"This iPhone 14 was listed as refurbished in excellent condition, but it came with frame damage that was more than tiny nicks. One larger dent is right next to the front glass. I’m sure this makes it no longer water resistant. It also came with zero battery charge which makes me question battery life. The seller did not disclose any of this. Those is good condition not excellent.","['iphone', 'list', 'refurbished', 'excellent', 'condition', 'come', 'frame', 'damage', 'tiny', 'pick', 'one', 'large', 'dent', 'right', 'next', 'front', 'glass', 'i', '’', 'm', 'sure', 'make', 'longer', 'water', 'resistant', 'also', 'come', 'zero', 'battery', 'charge', 'make', 'question', 'battery', 'life', 'seller', 'disclose', 'good', 'condition', 'excellent']",1,negative
iPhone 14. Looks okay but the battery only last 3h 27 minutes when occasionally texting. 1 1/2 hrs when watching YouTube videos.,"['iphone', 'look', 'okay', 'battery', 'last', 'h', 'minute', 'occasionally', 'texting', 'hr', 'watch', 'youtube', 'video']",2,negative
Venían muy rayados,"['venían', 'muy', 'rayados']",2,negative
Been enjoying this phone since the moment I’ve gotten it battery life’s great easy to use and got used to all its features after like a week.,"['enjoy', 'phone', 'since', 'moment', 'i', '’', 've', 'gotten', 'battery', 'life', '’', 's', 'great', 'easy', 'use', 'get', 'used', 'feature', 'like', 'week']",5,positive
Excelente,['excellent'],5,positive
Battery stopped working after 3.5 months (warranty is only for 90 days).  Will definitely not be ordering from this seller again.,"['battery', 'stop', 'work', 'month', 'warranty', 'day', 'definitely', 'order', 'seller']",1,negative
Good Deal,"['good', 'deal']",5,positive
"Overall good purchase. Fast shipping and the phone is almost great. Got my 13 yr old her first phone and she is not the type to return anything so I'm dealing with the one issue we had... the front camera is broken and just stays pink. Sucks because she's 13 so that's the main use, but she will not send it back to wait for another. Anywho.. not the worst refurbish I've bought. All else is great.","['overall', 'good', 'purchase', 'fast', 'ship', 'phone', 'almost', 'great', 'get', 'yr', 'old', 'first', 'phone', 'type', 'return', 'anything', 'deal', 'one', 'issue', 'front', 'camera', 'broken', 'stay', 'pink', 'suck', 'main', 'use', 'send', 'back', 'wait', 'another', 'anyway', 'bad', 'refurbish', 'buy', 'else', 'great']",3,neutral
Producto defectuoso,"['product', 'defectuoso']",1,negative
the screen is sunken in the middle and i can't put a screen protector on correctly,"['screen', 'sink', 'middle', 'can', 'not', 'put', 'screen', 'protector', 'correctly']",2,negative
The iPhone 14 works great however all the pictures I have taken so far came out blurry.,"['iphone', 'work', 'great', 'however', 'picture', 'take', 'far', 'come', 'blurry']",3,neutral
"Arrived with to many scratches on the screen and scuffed around the corners, the description of the product say "" excellent conditions "" nothing about the real condition","['arrive', 'many', 'scratch', 'screen', 'stuff', 'around', 'corner', 'description', 'product', 'say', 'excellent', 'condition', 'nothing', 'real', 'condition']",2,negative
