tokenized,topic
"['reading', 'review', 'decided', 'go', 'amazon', 'renewed', 'premium', 'looked', 'like', 'new', 'without', 'scratch', 'unusual', 'wear', 'transferring', 'information', 'old', 'one', 'updated', 'apps', 'work', 'flawlessly', 'found', 'two', 'thing', 'wrong', 'really', 'wrong', 'come', 'kind', 'instruction', 'battery', 'life', 'percent', 'hoping', 'higher', 'battery', 'life', 'pretty', 'satisfied', 'purchase']",0
"['item', 'good', 'condition', 'visible', 'scratch', 'side', 'think', 'get', 'excellent', 'category', 'available', 'prefer', 'premium']",0
"['overall', 'work', 'great', 'look', 'brand', 'new', 'complaint', 'restart', 'one', 'time', 'froze', 'trying', 'set', 'work', 'well']",2
"['front', 'camera', 'stopped', 'working', 'completely', 'month', 'course', 'outside', 'day', 'window', 'return', 'excellent', 'condition', 'product', 'premium', 'qualify', 'year', 'warranty', 'learning', 'experience', 'read', 'carefully', 'category', 'product', 'fall', 'sad', 'amazon', 'put', 'name', 'product', 'renewed', 'store', 'offer', 'little', 'support', 'obviously', 'defect', 'product', 'user', 'use', 'damage', 'learned', 'lesson', 'never', 'buy', 'product', 'renewed', 'store', 'buyer', 'beware']",1
"['time', 'opened', 'box', 'making', 'call', 'minute', 'old', 'sim', 'card', 'new', 'needed', 'esim', 'bought', 'another', 'nothing', 'problem', 'trying', 'set', 'breeze', 'would', 'totally', 'endorse', 'seller']",3
['great'],0
"['medium', 'could', 'loaded', 'currently', 'trying', 'reach', 'seller', 'know', 'refurbished', 'mean', 'expect', 'perfect', 'screen', 'obviously', 'replaced', 'probably', 'something', 'cheap', 'feel', 'cheap', 'camera', 'quality', 'affected', 'biggest', 'issue', 'screen', 'bowed', 'kept', 'trying', 'put', 'screen', 'protector', 'around', 'edge', 'would', 'go', 'matter', 'much', 'pushed', 'held', 'would', 'bubble', 'right', 'back', 'immediately', 'tried', 'five', 'separate', 'screen', 'protector', 'absolutely', 'unacceptable', 'screen', 'protector', 'ands', 'buts', 'next', 'step', 'still', 'respond', 'return', 'get', 'money', 'back', 'order', 'shame']",1
"['came', 'perfect', 'condition', 'scratch', 'battery', 'life', 'still', 'great', 'love', 'purchase', 'son']",1
"['like', 'new', 'condition']",2
"['never', 'able', 'even', 'use', 'able', 'get', 'setting', 'process', 'screen', 'flashed', 'able', 'select', 'anything', 'screen', 'move', 'forward', 'returned', 'waiting', 'refund']",0
"['charger', 'included', 'warranty', 'information', 'provided', 'come', 'original', 'box', 'repeated', 'inquiry', 'provide', 'resolution', 'item', 'kind', 'marking', 'corner', 'could', 'part', 'hijacked', 'shipment', 'complaint', 'filed']",0
"['look', 'brand', 'new', 'even', 'scratch', 'could', 'happier', 'purchase', 'highly', 'recommend']",2
"['super', 'happy', 'battery', 'capacity', 'great', 'shape', 'price']",0
"['listed', 'unlocked', 'esim', 'locked', 'get', 'sim', 'unlocked', 'help', 'would', 'greatly', 'appreciated']",2
"['shipping', 'super', 'quick', 'good', 'battery', 'health', 'nice', 'ordered', 'excellent', 'condition', 'pretty', 'deep', 'smaller', 'scratch', 'middle', 'screen', 'also', 'cleaned', 'well', 'get', 'pay', 'buy', 'refurbished', 'overall', 'satisfied', 'purchase', 'would', 'buy', 'seller']",0
"['buy', 'red', 'dollar', 'everything', 'duplicate', 'bad']",2
"['screen', 'must', 'replaced', 'work', 'tempered', 'glass', 'protector', 'full', 'shell', 'type', 'case', 'unfortunate']",3
"['give', 'seller', 'product', 'held', 'writing', 'review', 'give', 'time', 'month', 'issue', 'bought', 'used', 'even', 'scratch', 'screen']",1
"['default', 'collection', 'carrier', 'use', 'locked']",0
"['came', 'excellent', 'condition', 'battery', 'health', 'consider', 'pretty', 'good', 'came', 'fully', 'unlocked', 'advertised']",1
"['came', 'pristine', 'condition', 'sold', 'bayshine', 'trading', 'came', 'much', 'lower', 'price', 'compared', 'seller', 'still', 'arrived', 'amazing', 'condition', 'even', 'arriving', 'battery', 'health', 'complaint', 'whatsoever', 'definitely', 'looking', 'guy']",3
"['happy', 'received', 'beautiful', 'like']",3
"['dissapointing', 'return', 'two', 'month', 'reported', 'lost', 'original', 'network', 'provider', 'placed', 'lock', 'able', 'make', 'receive', 'call']",1
"['impressed', 'reliability', 'second', 'purchase', 'seller', 'great', 'experience']",0
"['needed', 'replace', 'old', 'want', 'spend', 'money', 'required', 'new', 'one', 'one', 'easy', 'purchase', 'came', 'quickly', 'fairly', 'easy', 'set', 'make', 'sure', 'current', 'backup', 'transfer', 'minor', 'ding', 'nothing', 'crazy', 'little', 'bummed', 'battery', 'life', 'hopeful', 'would', 'higher', 'still', 'improvement', 'old']",2
"['battery', 'life']",0
"['looked', 'small', 'compared', 'picturei', 'returned', 'waiting', 'cash', 'back']",2
"['though', 'either', 'low', 'battery', 'health', 'scratched', 'screen', 'fault', 'find', 'fault']",2
"['listed', 'refurbished', 'excellent', 'condition', 'came', 'frame', 'damage', 'tiny', 'nick', 'one', 'larger', 'dent', 'right', 'next', 'front', 'glass', 'sure', 'make', 'longer', 'water', 'resistant', 'also', 'came', 'zero', 'battery', 'charge', 'make', 'question', 'battery', 'life', 'seller', 'disclose', 'good', 'condition', 'excellent']",0
"['look', 'okay', 'battery', 'last', 'minute', 'occasionally', 'texting', 'hr', 'watching', 'youtube', 'video']",2
"['enjoying', 'since', 'moment', 'gotten', 'battery', 'life', 'great', 'easy', 'use', 'got', 'used', 'feature', 'like', 'week']",2
"['battery', 'stopped', 'working', 'month', 'warranty', 'day', 'definitely', 'ordering', 'seller']",1
"['overall', 'good', 'purchase', 'fast', 'shipping', 'almost', 'great', 'got', 'yr', 'old', 'first', 'type', 'return', 'anything', 'dealing', 'one', 'issue', 'front', 'camera', 'broken', 'stay', 'pink', 'suck', 'main', 'use', 'send', 'back', 'wait', 'another', 'anywho', 'worst', 'refurbish', 'bought', 'else', 'great']",3
"['screen', 'sunken', 'middle', 'ca', 'put', 'screen', 'protector', 'correctly']",1
"['work', 'great', 'however', 'picture', 'taken', 'far', 'came', 'blurry']",0
"['arrived', 'many', 'scratch', 'screen', 'scuffed', 'around', 'corner', 'description', 'product', 'say', 'excellent', 'condition', 'nothing', 'real', 'condition']",1
"['good', 'condition', 'battery', 'last', 'long', 'battery', 'last', 'hour']",0
"['restarts', 'every', 'buying', 'vendor']",0
"['happy', 'arrived', 'activated', 'problem', 'found', 'stolen', 'day', 'later', 'deactivated', 'call', 'figure', 'working', 'thankfully', 'att', 'nice', 'enough', 'upgrade', 'newest', 'cost', 'still', 'upset', 'got', 'sold', 'stolen', 'sure', 'whoever', 'stolen', 'upset', 'sorry', 'whoever', 'never']",3
"['came', 'warranty', 'started', 'acting', 'day', 'confirmed', 'hardware', 'issue', 'genius', 'bar', 'contacted', 'seller', 'said', 'nothing', 'could', 'buy', 'seller']",1
"['one', 'ever', 'experienced', 'locked', 'so', 'purchased', 'november', 'fine']",1
"['second', 'bout', 'seller', 'satisfied', 'first', 'one', 'second', 'one', 'absolutely', 'disappointing', 'listed', 'excellent', 'condition', 'far', 'excellent', 'dirty', 'noticeable', 'scratch', 'screen', 'even', 'dirt', 'around', 'camera', 'back', 'paid', 'excellent', 'got', 'far', 'less', 'quality', 'also', 'battery', 'health', 'waste', 'money']",0
"['bought', 'excellent', 'condition', 'got', 'plenty', 'scratch', 'screen', 'body', 'also', 'dented']",1
"['hi', 'delivered', 'non', 'genuine', 'screen', 'able', 'run', 'battery', 'performance', 'also', 'sim', 'slot', 'specified', 'clearly', 'seems', 'like', 'seller', 'conning', 'amazon', 'well', 'customer', 'seller', 'like', 'banned']",0
"['locked', 'could', 'use']",0
"['great', 'condition', 'exception', 'cleaned', 'around', 'charging', 'port', 'speaker', 'silent', 'switch', 'camera', 'paying', 'refurbed', 'throughly', 'cleaned']",3
"['excellent', 'condition', 'bought', 'two', 'month', 'later', 'start', 'randomly', 'shutting', 'battery', 'non', 'original', 'awful', 'quality', 'heat', 'fast', 'unless', 'low', 'power', 'brightness', 'way', 'even', 'hurt', 'hold', 'hot', 'battery', 'set', 'percent', 'standard', 'ran', 'diagnostics', 'said', 'capacity', 'seller', 'changed', 'lied']",0
"['medium', 'could', 'loaded', 'son', 'needed', 'due', 'emergency', 'would', 'returned', 'unfortunately', 'leaf', 'town', 'stuck', 'bottom', 'cracked', 'sure', 'long', 'crack', 'get', 'bigger', 'supposed', 'excellent', 'condition', 'uploaded', 'photo', 'video', 'buyer', 'beware']",2
"['screen', 'glass', 'convex', 'visible', 'able', 'stick', 'tempered', 'glass', 'tried', 'twice', 'screen', 'fails', 'respond', 'close', 'edge']",1
"['came', 'quick', 'good', 'condition', 'service', 'requires', 'sim', 'sim', 'slot', 'tray', 'need', 'return']",0
"['awful', 'bought', 'unlocked', 'version', 'locked', 'spent', 'entire', 'paycheck', 'entire', 'afternoon', 'fix', 'issue', 'everyone', 'told', 'either', 'scam', 'sim', 'card', 'locked', 'never', 'people']",0
"['said', 'excellent', 'condition', 'dent', 'top', 'corner', 'also', 'bought', 'day', 'later', 'dropped', 'buck', 'joke']",0
"['want', 'spend', 'older', 'mother', 'thought', 'refurbished', 'would', 'smart', 'choice', 'especially', 'since', 'would', 'first', 'went', 'wireless', 'carrier', 'add', 'plan', 'right', 'bat', 'set', 'different', 'language', 'took', 'two', 'employee', 'minute', 'switch', 'proceeded', 'transferring', 'number', 'basic', 'setup', 'got', 'home', 'created', 'id', 'tried', 'add', 'saw', 'red', 'notification', 'setting', 'said', 'unknown', 'tapping', 'revealed', 'message', 'stating', 'unable', 'verify', 'display', 'genuine', 'serious', 'spending', 'entire', 'sunday', 'setting', 'everything', 'going', 'undo', 'return', 'furious', 'beyond', 'furious', 'mom', 'understand', 'plan', 'dad', 'handled', 'passed', 'away', 'recently', 'added', 'plan', 'help', 'make', 'sure', 'reliable', 'way', 'communicating', 'since', 'moved', 'texas', 'back', 'california', 'set', 'visit', 'set', 'fly', 'home', 'tomorrow', 'already', 'tied', 'mine', 'husband', 'plan', 'plan', 'father', 'cancelled', 'anyone', 'ever', 'dealt', 'change', 'plan', 'know', 'main', 'account', 'holder', 'person', 'everything', 'mean', 'need', 'send', 'mother', 'home', 'without', 'get', 'new', 'drag', 'husband', 'store', 'connect', 'new', 'reset', 'new', 'mail', 'texas', 'california', 'way', 'contacting', 'contact', 'fact', 'repaired', 'using', 'part', 'completely', 'derailed', 'everything', 'deliberate', 'seller', 'knowingly', 'passed', 'product', 'unauthorized', 'repair', 'legitimate', 'charged', 'accordingly', 'simple', 'refund', 'enough', 'seller', 'removed', 'amazon', 'prime', 'amazon', 'need', 'better', 'job', 'vetting', 'prime', 'seller', 'always', 'trusted', 'amazon', 'ensure', 'prime', 'vendor', 'reputable', 'clearly', 'trust', 'misplaced', 'lesson', 'learned']",2
"['front', 'camera', 'stopped', 'working', 'completely', 'month', 'course', 'outside', 'day', 'window', 'return', 'excellent', 'condition', 'product', 'premium', 'qualify', 'year', 'warranty', 'learning', 'experience', 'read', 'carefully', 'category', 'product', 'fall', 'sad', 'amazon', 'put', 'name', 'product', 'renewed', 'store', 'offer', 'little', 'support', 'obviously', 'defect', 'product', 'user', 'use', 'damage', 'learned', 'lesson', 'never', 'buy', 'product', 'renewed', 'store', 'buyer', 'beware']",1
"['medium', 'could', 'loaded', 'currently', 'trying', 'reach', 'seller', 'know', 'refurbished', 'mean', 'expect', 'perfect', 'screen', 'obviously', 'replaced', 'probably', 'something', 'cheap', 'feel', 'cheap', 'camera', 'quality', 'affected', 'biggest', 'issue', 'screen', 'bowed', 'kept', 'trying', 'put', 'screen', 'protector', 'around', 'edge', 'would', 'go', 'matter', 'much', 'pushed', 'held', 'would', 'bubble', 'right', 'back', 'immediately', 'tried', 'five', 'separate', 'screen', 'protector', 'absolutely', 'unacceptable', 'screen', 'protector', 'ands', 'buts', 'next', 'step', 'still', 'respond', 'return', 'get', 'money', 'back', 'order', 'shame']",1
"['never', 'able', 'even', 'use', 'able', 'get', 'setting', 'process', 'screen', 'flashed', 'able', 'select', 'anything', 'screen', 'move', 'forward', 'returned', 'waiting', 'refund']",0
"['charger', 'included', 'warranty', 'information', 'provided', 'come', 'original', 'box', 'repeated', 'inquiry', 'provide', 'resolution', 'item', 'kind', 'marking', 'corner', 'could', 'part', 'hijacked', 'shipment', 'complaint', 'filed']",0
"['listed', 'unlocked', 'esim', 'locked', 'get', 'sim', 'unlocked', 'help', 'would', 'greatly', 'appreciated']",2
"['buy', 'red', 'dollar', 'everything', 'duplicate', 'bad']",2
"['screen', 'must', 'replaced', 'work', 'tempered', 'glass', 'protector', 'full', 'shell', 'type', 'case', 'unfortunate']",3
"['default', 'collection', 'carrier', 'use', 'locked']",0
"['dissapointing', 'return', 'two', 'month', 'reported', 'lost', 'original', 'network', 'provider', 'placed', 'lock', 'able', 'make', 'receive', 'call']",1
"['looked', 'small', 'compared', 'picturei', 'returned', 'waiting', 'cash', 'back']",2
"['listed', 'refurbished', 'excellent', 'condition', 'came', 'frame', 'damage', 'tiny', 'nick', 'one', 'larger', 'dent', 'right', 'next', 'front', 'glass', 'sure', 'make', 'longer', 'water', 'resistant', 'also', 'came', 'zero', 'battery', 'charge', 'make', 'question', 'battery', 'life', 'seller', 'disclose', 'good', 'condition', 'excellent']",0
"['look', 'okay', 'battery', 'last', 'minute', 'occasionally', 'texting', 'hr', 'watching', 'youtube', 'video']",2
"['battery', 'stopped', 'working', 'month', 'warranty', 'day', 'definitely', 'ordering', 'seller']",1
"['wish', 'could', 'give', 'negative', 'star', 'would', 'even', 'give', 'respect', 'responding', 'multiple', 'message', 'amazon', 'customer', 'service', 'purchase', 'defective']",2
"['hour', 'cell', 'provider', 'finally', 'able', 'activate', 'first', 'ordered', 'blacklisted', 'could', 'activate', 'seller', 'refund', 'money']",3
"['video', 'showcase', 'product', 'video', 'guide', 'product', 'video', 'compare', 'multiple', 'video', 'show', 'product', 'player', 'play', 'videoplaymutecurrent', 'time', 'type', 'liveseek', 'live', 'currently', 'behind', 'liveliveremaining', 'time', 'ratechapterschaptersdescriptionsdescriptions', 'selectedcaptionscaptions', 'selectedenglishaudio', 'trackdefault', 'selectedfullscreenthis', 'modal', 'window', 'got', 'turned', 'went', 'charged', 'attempted', 'set', 'said', 'needed', 'update', 'started', 'started', 'running', 'hot', 'sitting', 'trying', 'update', 'hour', 'checked', 'updated', 'anything', 'tried', 'slid', 'screen', 'get', 'inside', 'slid', 'allow', 'cosmetically', 'perfect', 'condition', 'rest', 'really', 'ruined']",1
"['received', 'reported', 'stolen', 'activate', 'service', 'network']",3
"['buy', 'top', 'portion', 'screen', 'respond', 'touch', 'properly', 'also', 'bunch', 'scratch', 'around', 'screen', 'back', 'even', 'come', 'box', 'return', 'process', 'made', 'difficult', 'sort', 'bind', 'financially', 'stuck', 'crappy', 'moment', 'wish', 'would', 'bought', 'one', 'new', 'disappointed', 'frustrated']",1
"['good', 'shape', 'battery', 'life', 'horrible', 'returning']",1
"['medium', 'could', 'loaded', 'bad']",2
"['screen', 'went', 'come', 'back', 'month', 'use']",1
"['arrived', 'cracked', 'screen', 'disclosed', 'description', 'refund', 'lengthy', 'process', 'set', 'communication', 'need', 'back', 'several', 'week']",1
"['battery', 'life', 'screen', 'responsive', 'corner', 'pretty', 'disappointing', 'overall', 'quality', 'work']",0
"['ordered', 'best', 'version', 'excellent', 'condition', 'battery', 'arrived', 'dent', 'seem', 'like', 'cost', 'product', 'first', 'time', 'buying', 'cell', 'phone']",1
"['bought', 'excellent', 'battery', 'capacity', 'expected', 'better', 'minimal', 'scratch', 'screen']",0
"['screen', 'cheap', 'poor', 'quality', 'stopped', 'working', 'within', 'day']",1
"['defective', 'merchandise', 'sent', 'awful', 'customer', 'etiquette', 'mobilespree', 'purchase']",0
"['battery', 'life', 'horrble', 'came', 'crack', 'schuffs', 'screen', 'whole', 'back', 'shattered', 'month']",0
"['block', 'listed', 'say', 'lost', 'stolen', 'cant', 'get', 'work', 'back']",3
"['seller', 'deserves', 'star', 'rating', 'bought', 'refurbished', 'seller', 'month', 'back', 'working', 'fine', 'couple', 'day', 'io', 'updated', 'part', 'io', 'update', 'got', 'locked', 'contacting', 'support', 'found', 'reported', 'stolen', 'seller', 'authorized', 'dealer', 'provide', 'kind', 'support', 'device', 'sold', 'unauthorized', 'seller', 'sure', 'many', 'device', 'sold', 'seller', 'stolen', 'requested', 'receipt', 'seller', 'proving', 'bought', 'genuinely', 'previous', 'owner', 'seller', 'even', 'respond', 'multiple', 'message', 'totally', 'useless']",2
